"Time:","Reading Number:","Azimuth:","Pitch:","Roll:","Acceleration X:","Acceleration Y:","Acceleration Z:","Start/End:","Activity:"
"15:00:41","279","-0.5750124","0.3791133","-3.0410664","-0.0013455749","0.01113534","-0.0119565725","start",""
"15:00:41","280","-0.5771772","0.37351778","-3.0352612","-0.005552858","0.013552666","-0.011297107","",""
"15:00:41","281","-0.5771772","0.37351778","-3.0352612","-0.0044422746","0.010842323","-0.0090376735","",""
"15:00:41","282","-0.5828701","0.3826383","-3.0359247","0.0037426054","0.008142948","-0.011784434","",""
"15:00:41","283","-0.5828701","0.3826383","-3.0359247","0.0029940903","0.006514311","-0.009427547","",""
"15:00:41","284","-0.59186697","0.3943629","-3.023926","0.011774927","0.014810324","-0.014739513","",""
"15:00:41","285","-0.59186697","0.3943629","-3.023926","0.009419948","0.011848211","-0.0117916465","",""
"15:00:41","286","-0.59688973","0.39925024","-3.0118313","0.01144582","0.01915431","-0.013451517","",""
"15:00:41","287","-0.59688973","0.39925024","-3.0118313","0.009156644","0.0153234005","-0.010761201","",""
"15:00:41","288","-0.60599864","0.4042393","-2.9946454","0.011316568","0.026007414","-0.015896082","",""
"15:00:41","289","-0.60599864","0.4042393","-2.9946454","0.00905326","0.020806074","-0.012716889","",""
"15:00:41","290","-0.6171282","0.41050947","-2.9846506","0.012258738","0.02464056","-0.019077122","",""
"15:00:41","291","-0.6171282","0.41050947","-2.9846506","0.009806991","0.019712448","-0.01526171","",""
"15:00:41","292","-0.6281969","0.42390442","-2.9740543","0.018561572","0.02424717","-0.021064341","",""
"15:00:41","293","-0.6281969","0.42390442","-2.9740543","0.014849275","0.019397736","-0.016851485","",""
"15:00:41","294","-0.626384","0.42201915","-2.975171","0.010371178","0.014624834","-0.0120308995","",""
"15:00:41","295","-0.626384","0.42201915","-2.975171","0.008296937","0.011699915","-0.00962472","",""
"15:00:41","296","-0.6192674","0.42145413","-2.9766288","0.0061855316","0.008193731","-0.0020064712","",""
"15:00:41","297","-0.6192674","0.42145413","-2.9766288","0.0049484074","0.0065550804","-0.0016052127","",""
"15:00:41","298","-0.6141376","0.4204829","-2.9792154","0.0031817257","0.0031747818","0.0028196573","",""
"15:00:41","299","-0.6141376","0.4204829","-2.9792154","0.0025453866","0.0025398731","0.0022557378","",""
"15:00:41","300","-0.6227612","0.40779677","-2.958685","-0.008112609","0.018456459","-0.00509429","",""
"15:00:41","301","-0.6227612","0.40779677","-2.958685","-0.0064901114","0.014765263","-0.004075408","",""
"15:00:41","302","-0.63334","0.4100333","-2.9422023","-0.0034028888","0.024998188","-0.011723399","",""
"15:00:41","303","-0.63334","0.4100333","-2.9422023","-0.002722323","0.01999855","-0.009378731","",""
"15:00:41","304","-0.6516652","0.4235426","-2.930355","0.00862959","0.025476694","-0.022163153","",""
"15:00:41","305","-0.6516652","0.4235426","-2.930355","0.006903678","0.02038145","-0.017730474","",""
"15:00:41","306","-0.65662265","0.43715492","-2.943375","0.016412795","0.0058891773","-0.01815033","",""
"15:00:42","307","-0.65662265","0.43715492","-2.943375","0.013130218","0.0047113895","-0.014520228","",""
"15:00:42","308","-0.6371893","0.4300965","-2.954259","0.004857421","-0.004937887","0.003930509","",""
"15:00:42","309","-0.6371893","0.4300965","-2.954259","0.0038859248","-0.0039503574","0.003144443","",""
"15:00:42","310","-0.6205623","0.41368958","-2.9562848","-0.010016799","-0.0047810078","0.015817165","",""
"15:00:42","311","-0.6205623","0.41368958","-2.9562848","-0.008013457","-0.0038249493","0.012653708","",""
"15:00:42","312","-0.57715744","0.3940282","-2.964119","-0.022139877","-0.009327412","0.044846892","",""
"15:00:42","313","-0.57715744","0.3940282","-2.964119","-0.017711908","-0.0074620247","0.035877526","",""
"15:00:42","314","-0.52540416","0.3927938","-2.9606173","-0.015157014","-0.003168106","0.07010466","",""
"15:00:42","315","-0.52540416","0.3927938","-2.9606173","-0.012125641","-0.0025343895","0.05608374","",""
"15:00:42","316","-0.4757611","0.38498193","-2.9651654","-0.015950024","-0.0056660175","0.084581465","",""
"15:00:42","317","-0.4757611","0.38498193","-2.9651654","-0.012760013","-0.004532814","0.06766519","",""
"15:00:42","318","-0.467544","0.4100789","-2.9609187","0.0098695755","-2.2864342E-4","0.06070581","",""
"15:00:42","319","-0.467544","0.4100789","-2.9609187","0.0078956485","-1.8286705E-4","0.048564643","",""
"15:00:42","320","-0.5006359","0.52085453","-2.9254642","0.09493703","0.028217316","0.012378156","",""
"15:00:42","321","-0.5006359","0.52085453","-2.9254642","0.07594961","0.022573948","0.009902537","",""
"15:00:42","322","-0.5411515","0.61676496","-2.9187937","0.13748804","0.023395538","-0.024490416","",""
"15:00:42","323","-0.5411515","0.61676496","-2.9187937","0.10999042","0.018716335","-0.019592345","",""
"15:00:42","324","-0.5920946","0.6172196","-2.9130852","0.08835608","0.019539833","-0.056428313","",""
"15:00:42","325","-0.5920946","0.6172196","-2.9130852","0.07068485","0.015631914","-0.04514265","",""
"15:00:42","326","-0.62972087","0.66602385","-2.8962288","0.09559131","0.025990725","-0.0662151","",""
"15:00:42","327","-0.62972087","0.66602385","-2.8962288","0.07647306","0.020792723","-0.05297208","",""
"15:00:42","328","-0.7283263","0.7565539","-2.844905","0.1336025","0.057693243","-0.121262014","",""
"15:00:42","329","-0.7283263","0.7565539","-2.844905","0.106881976","0.0461545","-0.0970096","",""
"15:00:42","330","-0.78038037","0.8104177","-2.8718383","0.1285966","0.015376806","-0.11925089","",""
"15:00:42","331","-0.78038037","0.8104177","-2.8718383","0.10287732","0.012301683","-0.09540069","",""
"15:00:42","332","-0.8016515","0.8449386","-2.96516","0.109918535","-0.064816","-0.09333742","",""
"15:00:42","333","-0.8016515","0.8449386","-2.96516","0.08793485","-0.05185294","-0.0746699","",""
"15:00:42","334","-0.810923","0.8763106","-3.0095394","0.09544551","-0.076986074","-0.067153096","",""
"15:00:43","335","-0.810923","0.8763106","-3.0095394","0.07635641","-0.061589003","-0.05372244","",""
"15:00:43","336","-0.8249933","0.9542405","-3.0767617","0.12342912","-0.10304904","-0.054234207","",""
"15:00:43","337","-0.8249933","0.9542405","-3.0767617","0.09874326","-0.082439184","-0.043387353","",""
"15:00:43","338","-0.85438275","1.0385891","-3.0936956","0.14647353","-0.07949853","-0.0582214","",""
"15:00:43","339","-0.85438275","1.0385891","-3.0936956","0.1171788","-0.06359887","-0.046577096","",""
"15:00:43","340","-0.89758116","1.0862229","-3.0718293","0.13185006","-0.033385992","-0.07182044","",""
"15:00:43","341","-0.89758116","1.0862229","-3.0718293","0.105480075","-0.026708841","-0.057456315","",""
"15:00:43","342","-0.9117123","1.1134149","-3.0607996","0.10613763","-0.012543201","-0.05726993","",""
"15:00:43","343","-0.9117123","1.1134149","-3.0607996","0.084910035","-0.010034561","-0.045815945","",""
"15:00:43","344","-0.9206509","1.1441122","-3.0544164","0.092485905","-0.0029211044","-0.043803632","",""
"15:00:43","345","-0.9206509","1.1441122","-3.0544164","0.073988676","-0.002336979","-0.03504294","",""
"15:00:43","346","-0.9224332","1.160901","-3.0534844","0.07262194","-0.0011241436","-0.029460192","",""
"15:00:43","347","-0.9224332","1.160901","-3.0534844","0.05809748","-8.993149E-4","-0.023568153","",""
"15:00:43","348","-0.9269522","1.1816481","-3.054118","0.06307566","-0.0012261868","-0.0224697","",""
"15:00:43","349","-0.9269522","1.1816481","-3.054118","0.050460458","-9.80854E-4","-0.017975748","",""
"15:00:43","350","-0.93603563","1.195625","-3.0484903","0.051549792","0.0037174225","-0.021647394","",""
"15:00:43","351","-0.93603563","1.195625","-3.0484903","0.041239858","0.0029740334","-0.01731795","",""
"15:00:43","352","-0.9834851","1.2258146","-3.0096884","0.05714357","0.033420563","-0.05181396","",""
"15:00:43","353","-0.9834851","1.2258146","-3.0096884","0.045714855","0.02673626","-0.041451156","",""
